Unnamed: 0,Name,Brand,Price,Rating,Processor_brand,Processor_name,Processor_variant,Processor_gen,Core_per_processor,Low_Power_Cores,Energy_Efficient_Units,Threads,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,Log_Price,Graphics_integreted_label
311,MSI Prestige 16 AI Studio B1VEG Laptop ( Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graphics),MSI,159990,4.75,Intel,Intel Core Ultra,155H,12.0,16.0,2.0,1,22.0,32,LPDDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.982866592262758,Dedicated
312,Samsung Galaxy Book 4 Pro 14 NP940XGK-KG2IN Laptop (Intel Core Ultra 7/ 16GB/ 512GB SSD/ Win11),Samsung,139990,4.0,Intel,Intel Core Ultra,155H,12.0,16.0,2.0,1,22.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,False,14.0,2880,1800,242.59,True,Windows 11 OS,11.849326270468872,Dedicated
313,Samsung Galaxy Book 4 Pro 14 NP940XGK-KS1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),Samsung,131990,4.45,Intel,Intel Core Ultra,125H,12.0,14.0,2.0,1,18.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,False,14.0,2880,1800,242.59,True,Windows 11 OS,11.790481441123001,Dedicated
314,Samsung Galaxy Book 4 Pro NP960XGK-KG1IN Laptop (Intel Core Ultra 5/ 16GB/ 512GB SSD/ Win11),Samsung,141990,4.1,Intel,Intel Core Ultra,125H,12.0,14.0,2.0,1,18.0,16,LPDDR5X,512, SSD,Intel Arc Graphics,Intel,False,16.0,2880,1800,212.26,True,Windows 11 OS,11.863511911568404,Dedicated
315,Samsung Galaxy Book 4 Pro NP960XGK-KG3IN Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11),Samsung,181990,4.2,Intel,Intel Core Ultra,155H,12.0,16.0,2.0,1,22.0,32,LPDDR5X,1000, SSD,Intel Arc Graphics,Intel,False,16.0,2880,1800,212.26,True,Windows 11 OS,12.111707019494453,Dedicated
316,Lenovo Thinkpad E14 20YES00K00 Laptop (AMD Ryzen 7 5800U/ 16GB/ 512GB SSD/ Win10),Lenovo,79999,4.3,AMD,AMD Ryzen 7,5800U,5.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,AMD Raedon Graphics,AMD,False,14.0,1920,1080,157.35,False,Windows 10 OS,11.289769413577893,Dedicated
317,Asus ROG Strix SCAR 16 2024 G634JZR-CM932WS Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),Asus,289990,4.55,Intel,Intel Core i9,14900HX,14.0,24.0,0.0,0,32.0,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,12.577601718609491,Dedicated
318,HP Pavilion 15-eh1147AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 1TB SSD/ Win11 Home),HP,60517,4.7,AMD,AMD Ryzen 7,5700U,5.0,8.0,0.0,0,16.0,16,DDR4,1000, SSD,AMD Radeon Radeon,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.010679596283687,Dedicated
319,Acer Swift Go 14 SFG14-72T Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),Acer,83990,4.5,Intel,Intel Core Ultra,125H,12.0,14.0,2.0,1,18.0,16,LPDDR5X,512, SSD,Intel Integrated ARC Graphics,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.338453023119673,Integrated
320,HP Spectre x360 16-aa0664TX Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11/ 6GB Graph),HP,195990,4.25,Intel,Intel Core Ultra,155H,12.0,16.0,2.0,1,22.0,32,LPDDR5X,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,False,16.0,2880,1800,212.26,True,Windows 11 OS,12.185818916502905,Dedicated
321,HP Omen 16-xd0010AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),HP,115999,4.5,AMD,AMD Ryzen 7,7840HS,7.0,8.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,False,16.1,1920,1080,136.83,False,Windows 11 OS,11.661336849361689,Dedicated
322,Dell G15-5530 GN5530194YM001ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ RTX 3050 6GB Graph),Dell,102099,4.6,Intel,Intel Core i7,13650HX,13.0,14.0,0.0,0,12.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.533698209785497,Dedicated
323,Lenovo LOQ 15IRX9 83DV007JIN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Lenovo,84990,4.05,Intel,Intel Core i5,13450HX,13.0,10.0,0.0,0,16.0,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.350288881492672,Dedicated
324,Lenovo ThinkBook 14 21KG00AFIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),Lenovo,43990,4.4,Intel,Intel Core i3,1315U,13.0,6.0,0.0,0,8.0,8,DDR5,512, SSD,Intel UHD Graphics,Intel,False,14.0,1920,1080,157.35,False,Windows 11 OS,10.691717614342766,Dedicated
325,HP 15s-fr5010TU Laptop (12th Gen Core i5/8GB/ 512GB SSD/ Win11 Home),HP,48790,4.25,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.795280652809883,Dedicated
326,Lenovo LOQ 15IAX9I 83FQ0009IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Lenovo,59990,4.25,Intel,Intel Core i5,12450HX,12.0,8.0,0.0,0,12.0,8,DDR5,512, SSD,Intel Integrated ARC A530M,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,11.00193316064714,Integrated
327,Lenovo ThinkBook 15 G5 21JFA016IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512 GB SSD/ Win11),Lenovo,52990,4.35,AMD,AMD Ryzen 5,7530U,7.0,6.0,0.0,0,12.0,16,DDR4,512, SSD,AMD Radeon AMD,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.877858495486807,Dedicated
328,HP Spectre x360 16-aa0665TU Laptop (Intel Core Ultra 7/ 32GB/ 2TB SSD/ Win11 Home),HP,174490,4.2,Intel,Intel Core Ultra,155H,12.0,16.0,2.0,1,22.0,32,LPDDR5X,2000, SSD,Intel Arc Graphics,Intel,False,16.0,2880,1800,212.26,True,Windows 11 OS,12.069622712392276,Dedicated
329,HP 15s-fr5011TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,53799,4.45,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,16,DDR4,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.893010158616534,Dedicated
330,HP Omen 16-wf1026TX Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),HP,176499,4.65,Intel,Intel Core i7,14700HX,14.0,20.0,0.0,0,28.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,False,16.1,1920,1080,136.83,False,Windows 11 OS,12.081070489617058,Dedicated
331,Chuwi Gemibook X Pro Laptop (Intel Celeron N100/ 8 GB/ 256 GB SSD/ Win11 Home),Chuwi,20990,4.45,Intel,Intel  ,N100,12.0,4.0,0.0,0,4.0,8,LPDDR5,256, SSD,Intel Integrated UHD Graphics,Intel,True,14.1,1920,1080,156.23,False,Windows 11 OS,9.951801412814678,Integrated
332,Asus VivoBook 14 X1400EA-EK543WS Notebook (11th Gen Core i5/16GB/ 512GB SSD/ Win11 Home),Asus,43990,4.65,Intel,Intel Core i5,1135G7,11.0,4.0,0.0,0,8.0,16,DDR4,512, SSD,Intel Integrated Intel UHD,Intel,True,14.0,1920,1080,157.35,False,Windows 11 OS,10.691717614342766,Integrated
333,Ultimus Lite NU14U3INC54BN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Ultimus,15990,4.45,Intel,Intel Celeron ,N4020,12.0,2.0,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD Graphics,Intel,True,14.1,1366,768,111.14,False,Windows 11 OS,9.679718805828,Integrated
334,Lenovo IdeaPad Slim 3 15IRH8 83EM0025IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,59490,4.15,Intel,Intel Core i5,13420H,13.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,Integrated Intel UHD Graphics,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.993563510181952,Integrated
335,Dell G15-5530 Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Dell,81990,4.6,Intel,Intel Core i5,13450HX,13.0,10.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.314352567590223,Dedicated
336,Dell ‎G16 7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Dell,187490,4.3,Intel,Intel Core i9,13900HX,13.0,24.0,0.0,0,32.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,12.141480789636997,Dedicated
337,Lenovo IdeaPad Slim 3 83ER008DIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Lenovo,53490,4.4,Intel,Intel Core i5,12450H,12.0,8.0,0.0,0,12.0,16,LPDDR5,512, SSD,Integrated Intel IrisXe Graphics,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.887249999525295,Integrated
338,Lenovo IdeaPad 1 15ALC7 82R400ERIN Laptop (AMD Ryzen 5 5500U / 16GB/ 512GB SSD/ Win11 Home),Lenovo,40490,4.6,AMD,AMD Ryzen 5,5500U,5.0,6.0,0.0,0,12.0,16,DDR4,512, SSD,AMD Radeon,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.608810309026207,Dedicated
339,Acer Aspire 5 A515-58P Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Acer,35999,4.25,Intel,Intel Core i3,1305U,13.0,5.0,0.0,0,6.0,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.49124643927466,Dedicated
340,Lenovo Ideapad Slim 5 82XF0078IN Laptop (13th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),Lenovo,87190,4.45,Intel,Intel Core i7,13700H,13.0,14.0,0.0,0,20.0,16,LPDDR5,1000, SSD,Intel Iris Xe Graphics,Intel,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.37584492442186,Dedicated
341,Dell Inspiron 7430 14 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,57990,4.45,Intel,Intel Core i3,1315U,13.0,6.0,0.0,0,8.0,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,False,14.0,1920,1200,161.73,True,Windows 11 OS,10.968025860870487,Dedicated
342,Lenovo IdeaPad Slim 5 14IAH8 83BF0043IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Lenovo,64990,4.1,Intel,Intel Core i5,12450H,12.0,8.0,0.0,0,12.0,16,LPDDR5,1000, SSD,Integrated Intel UHD Graphics,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.081988690888394,Integrated
343,Lenovo Ideapad Slim 5 82XD006GIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1TB SSD/ Win 11),Lenovo,74190,4.45,Intel,Intel Core i5,13420H,13.0,8.0,0.0,0,12.0,16,LPDDR5,1000, SSD,Integrated Intel UHD Graphics,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.214384649183572,Integrated
344,Jio JioBook Cloud Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS),Jio,14999,4.15,MediaTek,Mediatek,MT8788,12.0,8.0,0.0,0,12.0,4,LPDDR4,64, Hard Disk,Arm Mali-G72 MP3 Graphics,ARM,False,11.6,1366,768,135.09,False,jio,9.61573881119536,Dedicated
345,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),Acer,31990,4.75,Intel,Intel Core i3,N305,12.0,8.0,0.0,0,8.0,8,LPDDR5,512, SSD,Intel UHD Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.373178632943564,Dedicated
346,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Acer,45100,4.4,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.71663752549077,Dedicated
347,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 18GB/ 512GB SSD/ macOS),Apple,230590,4.2,Apple,Apple M3 Pro,Unknown,12.0,12.0,0.0,0,12.0,18,DDR4,512, SSD,18 Core GPU,Apple,False,16.2,3456,2234,254.02,False,Mac OS,12.34839652074237,Dedicated
348,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 1TB SSD/ macOS),Apple,176490,4.1,Apple,Apple M3,Unknown,12.0,8.0,0.0,0,12.0,8,DDR4,1000, SSD,10 Core GPU,Apple,False,14.2,3024,1964,253.93,False,Mac OS,12.081019496526611,Dedicated
349,Apple MacBook Pro 14 2023 Laptop (Apple M3 Max/ 36GB/ 1TB SSD/ macOS),Apple,289690,4.2,Apple,Apple M3 Max,Unknown,12.0,14.0,0.0,0,12.0,36,DDR4,1000, SSD,30 Core GPU,Apple,False,14.2,3024,1964,253.93,False,Mac OS,12.576566664694285,Dedicated
350,Apple MacBook Pro 14 2023 Laptop (Apple M3 Pro/ 18GB/ 1TB SSD/ macOS),Apple,224990,4.35,Apple,Apple M3 Pro,Unknown,12.0,12.0,0.0,0,12.0,18,DDR4,1000, SSD,18 Core GPU,Apple,False,14.2,3024,1964,253.93,False,Mac OS,12.323811235754428,Dedicated
351,Asus Chromebook CX1500CKA-EJ0247 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),Asus,16990,4.4,Intel,Intel Celeron ,N4500,12.0,2.0,0.0,0,2.0,8,LPDDR4X,128, Hard Disk,Intel Integrated UHD,Intel,True,15.6,1920,1080,141.21,False,Chrome OS,9.740380214665977,Integrated
352,Lenovo Ideapad Gaming 3 15ARH7 82SB00QJIN Laptop  (AMD Ryzen 5 7535HS / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,58900,4.35,AMD,AMD Ryzen 5,7535HS,7.0,6.0,0.0,0,12.0,8,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.983596369639677,Dedicated
353,Dell Inspiron 3520 IN3520P9K46002ORS1 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Dell,36990,4.2,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated UHD,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.5184028848265,Integrated
354,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,50390,4.4,AMD,AMD Ryzen 5,5500H,5.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.827548021674644,Dedicated
355,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),HP,94490,4.35,Intel,Intel Core i7,12650H,12.0,10.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.456249287776672,Dedicated
356,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),Microsoft,78890,4.2,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,8,LPDDR5,256, SSD,Intel Iris Xe Graphics,Intel,False,12.4,1536,1024,148.87,True,Windows 11 OS,11.275809756089135,Dedicated
357,HP Victus 15-FA1098TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),HP,58999,4.65,Intel,Intel Core i5,12450H,12.0,8.0,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.985275773591676,Dedicated
358,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),HP,50990,4.75,AMD,AMD Ryzen 7,5700U,5.0,8.0,0.0,0,16.0,16,DDR4,512, SSD,AMD Radeon,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.839384814049202,Dedicated
359,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),Asus,79990,4.35,AMD,AMD Ryzen 7,5800HS,5.0,8.0,0.0,0,16.0,16,DDR4,1000, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.289656905842868,Dedicated
360,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),Asus,47990,4.05,AMD,AMD Ryzen 5,7520U,7.0,4.0,0.0,0,8.0,16,LPDDR5,512, SSD,AMD Radeon AMD,AMD,False,14.0,1920,1080,157.35,False,Windows 11 OS,10.77874793485229,Dedicated
361,Asus Vivobook 16 2023 X1605ZAB-MB342WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Asus,43990,4.05,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,16,DDR4,512, SSD,Intel Integrated UHD,Intel,True,16.0,1920,1200,141.51,False,Windows 11 OS,10.691717614342766,Integrated
362,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,44990,4.65,Intel,Intel Core i5,11260H,11.0,6.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA GeForce GTX 1650 Max Q,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.714195521835219,Dedicated
363,Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,132190,4.55,AMD,AMD Ryzen 7,7840HS,7.0,8.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.791995560573445,Dedicated
364,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),Lenovo,32290,4.25,AMD,AMD Ryzen 3,7320U,7.0,4.0,0.0,0,8.0,8,LPDDR5,512, SSD,AMD Radeon 610M,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.382512863752321,Dedicated
365,Asus Vivobook 16X K3605ZU-MB542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,75000,4.4,Intel,Intel Core i5,12450H,12.0,8.0,0.0,0,12.0,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,NVIDIA,False,16.0,1920,1200,141.51,False,Windows 11 OS,11.225243392518447,Dedicated
366,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,104990,4.75,Intel,Intel Core i5,13500H,13.0,12.0,0.0,0,16.0,16,DDR4,512, SSD,NVIDIA Geforce RTX 4050,NVIDIA,False,16.0,1920,1200,141.51,False,Windows 11 OS,11.561620386508986,Dedicated
367,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,66990,4.2,AMD,AMD Ryzen 7,6800H,6.0,8.0,0.0,0,16.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.112298633502313,Dedicated
368,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,91190,4.4,Intel,Intel Core i5,1340P,13.0,12.0,0.0,0,16.0,16,LPDDR5,1000, SSD,Integrated Intel Iris Xe Graphics,Intel,True,14.0,2880,1800,242.59,True,Windows 11 OS,11.420700520927712,Integrated
369,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),Asus,27990,4.65,Intel,Intel  ,N4500,12.0,2.0,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD,Intel,True,14.0,1920,1080,157.35,False,Windows 11 OS,10.2396025825095,Integrated
370,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),HP,339999,4.4,Intel,Intel Core i9,13900HX,13.0,24.0,0.0,0,32.0,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4090,NVIDIA,False,17.3,2560,1440,169.78,False,Windows 11 OS,12.736697955411548,Dedicated
371,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,48490,4.4,AMD,AMD Ryzen 5,5500H,5.0,4.0,0.0,0,8.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,10.789112870099398,Dedicated
372,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),Primebook,12990,4.25,MediaTek,MediaTek,Unknown,12.0,8.0,0.0,0,12.0,4,LPDDR4,64, Hard Disk,ARM Mali G72,ARM,False,11.6,1366,768,135.09,False,Prime OS,9.471935109664646,Dedicated
373,Acer One 11 Z8-284 UN.013SI.032 Laptop ( Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),Acer,19990,4.45,Intel,Intel Celeron ,N4500,12.0,2.0,0.0,0,2.0,8,DDR4,256, SSD,Intel Integrated UHD,Intel,True,11.6,1366,768,135.09,False,Windows 11 OS,9.902987427494446,Integrated
374,Asus TUF Gaming F17 FX707ZC4-HX048WS Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,71990,4.2,Intel,Intel Core i5,12500H,12.0,12.0,0.0,0,16.0,8,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,17.3,1920,1080,127.34,False,Windows 11 OS,11.184282499463349,Dedicated
375,Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,80990,4.0,Intel,Intel Core i5,13500H,13.0,12.0,0.0,0,16.0,16,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1200,161.73,False,Windows 11 OS,11.302080969243036,Integrated
376,Acer One 11 Z8-284 UN.013SI.033 Laptop ( Intel Celeron N4500/ 8GB/ 128GB SSD/ Win11 Home),Acer,17990,4.65,Intel,Intel Celeron ,N4500,12.0,2.0,0.0,0,2.0,8,DDR4,128, SSD,Intel Integrated UHD,Intel,True,11.6,1366,768,135.09,False,Windows 11 OS,9.79757132694458,Integrated
377,HP 15s-fy5006TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,34999,4.55,Intel,Intel Core i3,1215U,12.0,6.0,0.0,0,8.0,8,DDR4,512, SSD,Intel Integrated UHD,Intel,True,15.6,1920,1080,141.21,False,Windows 11 OS,10.463074768634808,Integrated
378,Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),Lenovo,139190,4.2,Intel,Intel Core i7,13620H,13.0,10.0,0.0,0,16.0,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,False,16.0,2560,1600,188.68,False,Windows 11 OS,11.843595185221446,Dedicated
379,HP Pavilion 14-dv2153TU Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win 11),HP,66990,4.75,Intel,Intel Core i5,1235U,12.0,10.0,0.0,0,12.0,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1080,157.35,False,Windows 11 OS,11.112298633502313,Integrated
380,Acer TravelMate P2 TMP214-53 Business Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),Acer,47990,4.75,Intel,Intel Core i7,1165G7,11.0,4.0,0.0,0,8.0,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,True,14.0,1920,1080,157.35,False,Windows 11 OS,10.77874793485229,Integrated
381,Lenovo IdeaPad Gaming 3 82SB00V2IN Laptop (AMD Ryzen 5 6600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,61712,4.25,AMD,AMD Ryzen 5,6600H,6.0,6.0,0.0,0,12.0,8,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.03023368044801,Dedicated
382,MSI Bravo 15 B7ED-011IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),MSI,79990,4.4,AMD,AMD Ryzen 7,7735HS,7.0,8.0,0.0,0,16.0,16,DDR5,512, SSD,AMD Radeon RX6550M,AMD,False,15.6,1920,1080,141.21,False,Windows 11 OS,11.289656905842868,Dedicated
383,HP 14s-dr3002TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),HP,27990,4.1,Intel,Intel Celeron ,N4500,12.0,2.0,0.0,0,2.0,8,DDR4,512, SSD,Intel UHD Graphics,Intel,False,14.0,1366,768,111.94,False,Windows 11 OS,10.2396025825095,Dedicated
384,Primebook S Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 128GB eMMC/ Prime OS),Primebook,13990,4.15,MediaTek,MediaTek,Unknown,12.0,8.0,0.0,0,12.0,4,LPDDR4,128, Hard Disk,ARM Mali G72,ARM,False,11.6,1366,768,135.09,False,Prime OS,9.546098067659527,Dedicated
